"prov";"comune";"id_sito";"codice_regionale";"codice_provinciale";"cause";"interventi";"coord_x";"coord_y";"data_agg";"stato_procedimento";"longitudine";"latitudine";"esito_coordinate"
"ALESSANDRIA";"TORTONA";"519";"01-00519";"AL-00009";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"488897,0";"4970694,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.8593961";"44.8895812";"OK"
"ALESSANDRIA";"ARQUATA SCRIVIA";"526";"01-00526";"AL-00010";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"491019,0";"4949405,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.8866440";"44.6979625";"OK"
"ALESSANDRIA";"ARQUATA SCRIVIA";"558";"01-00558";"AL-00011";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE; BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"491852,0";"4948310,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.8971754";"44.6881148";"OK"
"ALESSANDRIA";"NOVI LIGURE";"585";"01-00585";"AL-00012";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"484023,0";"4955887,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7981398";"44.7561936";"OK"
"ALESSANDRIA";"CASTELLAZZO BORMIDA";"603";"01-00603";"AL-00013";"Incidenti a pipe line; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"466347,0";"4966225,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.5741341";"44.8486432";"OK"
"ALESSANDRIA";"SERRAVALLE SCRIVIA";"607";"01-00607";"AL-00014";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"487659,0";"4955954,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.8440767";"44.7568687";"OK"
"ALESSANDRIA";"CONIOLO";"613";"01-00613";"AL-00016";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Eventi accidentali";"BONIFICA E RIPRISTINO AMBIENTALE";"453061,0";"5000898,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4027785";"45.1599992";"OK"
"ALESSANDRIA";"CARTOSIO";"626";"01-00626";"AL-00018";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"453851,0";"4938606,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4185051";"44.5993206";"OK"
"ALESSANDRIA";"TORTONA";"667";"01-00667";"AL-00021";"Sversamenti incidentali su suolo e acque";"BONIFICA E RIPRISTINO AMBIENTALE";"487349,0";"4970396,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.8398004";"44.8868727";"OK"
"ALESSANDRIA";"OVADA";"692";"01-00692";"AL-00023";"Sversamenti incidentali su suolo e acque";"BONIFICA E RIPRISTINO AMBIENTALE";"473923,0";"4939780,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6713546";"44.6108971";"OK"
"ALESSANDRIA";"NOVI LIGURE";"710";"01-00710";"AL-00024";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"487986,0";"4956152,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.8482036";"44.7586568";"OK"
"ALESSANDRIA";"ALESSANDRIA";"721";"01-00721";"AL-00025";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"473506,0";"4969929,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.6645332";"44.8822884";"OK"
"ALESSANDRIA";"ALESSANDRIA";"724";"01-00724";"AL-00026";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"474128,0";"4970081,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.6724010";"44.8836796";"OK"
"ALESSANDRIA";"POZZOLO FORMIGARO";"731";"01-00731";"AL-00027";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"480175,0";"4963196,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7492382";"44.8218943";"OK"
"ALESSANDRIA";"SERRAVALLE SCRIVIA";"740";"01-00740";"AL-00029";"";"BONIFICA E RIPRISTINO AMBIENTALE; MESSA IN SICUREZZA OPERATIVA";"489595,0";"4950868,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.8686409";"44.7111137";"OK"
"ALESSANDRIA";"VOLTAGGIO";"742";"01-00742";"AL-00030";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE";"488654,0";"4940796,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.8569843";"44.6204270";"OK"
"ALESSANDRIA";"ALESSANDRIA";"747";"01-00747";"AL-00031";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"474018,0";"4970201,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.6710020";"44.8847558";"OK"
"ALESSANDRIA";"CASALE MONFERRATO";"749";"01-00749";"AL-00032";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"458473,0";"4997655,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4719038";"45.1311472";"OK"
"ALESSANDRIA";"ARQUATA SCRIVIA";"752";"01-00752";"AL-00033";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE; BONIFICA E RIPRISTINO AMBIENTALE";"492551,0";"4946324,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.9060254";"44.6702436";"OK"
"ALESSANDRIA";"QUATTORDIO";"766";"01-00766";"AL-00035";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE; BONIFICA E RIPRISTINO AMBIENTALE";"449919,0";"4972484,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.3656359";"44.9040196";"OK"
"ALESSANDRIA";"TORTONA";"772";"01-00772";"AL-00038";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"489006,0";"4970843,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.8607732";"44.8909242";"OK"
"ALESSANDRIA";"SALE";"780";"01-00780";"AL-00039";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"485297,0";"4980351,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.8135263";"44.9764481";"OK"
"ALESSANDRIA";"BERGAMASCO";"822";"01-00822";"AL-00044";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"456938,0";"4963908,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4552681";"44.8272800";"OK"
"ALESSANDRIA";"NOVI LIGURE";"838";"01-00838";"AL-00045";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"483414,0";"4956349,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.7904304";"44.7603388";"OK"
"ALESSANDRIA";"ALESSANDRIA";"840";"01-00840";"AL-00046";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"471008,0";"4972928,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6327323";"44.9091878";"OK"
"ALESSANDRIA";"TORTONA";"1028";"01-01028";"AL-00050";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"488522,0";"4972041,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.8546167";"44.9017010";"OK"
"ALESSANDRIA";"ALESSANDRIA";"1029";"01-01029";"AL-00051";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE";"467331,0";"4974915,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.5860252";"44.9269152";"OK"
"ALESSANDRIA";"CASALE MONFERRATO";"1041";"01-01041";"AL-00053";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"";"";"2026-09-07T00:00:00.000Z";"CONCLUSO";"";"";"NULL"
"ALESSANDRIA";"NOVI LIGURE";"1102";"01-01102";"AL-00054";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"484097,0";"4955875,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7990751";"44.7560873";"OK"
"ALESSANDRIA";"TORTONA";"1131";"01-01131";"AL-00055";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"488914,0";"4971515,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.8595934";"44.8969721";"OK"
"ALESSANDRIA";"TORTONA";"1132";"01-01132";"AL-00056";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"489385,0";"4971883,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.8655510";"44.9002921";"OK"
"ALESSANDRIA";"PREDOSA";"1134";"01-01134";"AL-00058";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"472978,0";"4955954,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6585910";"44.7564649";"OK"
"ALESSANDRIA";"ALESSANDRIA";"1206";"01-01206";"AL-00062";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"468912,0";"4972283,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6062207";"44.9032932";"OK"
"ALESSANDRIA";"CASALE MONFERRATO";"1225";"01-01225";"AL-00063";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA; BONIFICA E RIPRISTINO AMBIENTALE";"464057,0";"5001660,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.5426245";"45.1675041";"OK"
"ALESSANDRIA";"ALESSANDRIA";"1246";"01-01246";"AL-00064";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"468808,0";"4973209,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.6048463";"44.9116243";"OK"
"ALESSANDRIA";"ARQUATA SCRIVIA";"1248";"01-01248";"AL-00065";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"492589,0";"4946396,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.9065037";"44.6708922";"OK"
"ALESSANDRIA";"OCCIMIANO";"1274";"01-01274";"AL-00067";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"461487,0";"4991457,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.5107079";"45.0755271";"OK"
"ALESSANDRIA";"CASTELLAZZO BORMIDA";"361";"01-00361";"AL-00068";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"469353,0";"4968408,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.6120410";"44.8684299";"OK"
"ALESSANDRIA";"CASTELNUOVO SCRIVIA";"1282";"01-01282";"AL-00069";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"490317,0";"4981086,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.8771791";"44.9831507";"OK"
"ALESSANDRIA";"TORTONA";"1304";"01-01304";"AL-00071";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"490753,0";"4973454,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.8828493";"44.9144534";"OK"
"ALESSANDRIA";"CARBONARA SCRIVIA";"383";"01-00383";"AL-00073";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"488519,0";"4966201,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.8547111";"44.8491287";"OK"
"ALESSANDRIA";"PECETTO DI VALENZA";"841";"01-00841";"AL-00074";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE; MESSA IN SICUREZZA OPERATIVA";"475868,0";"4982601,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.6938347";"44.9964443";"OK"
"ALESSANDRIA";"CASTELNUOVO SCRIVIA";"635";"01-00635";"AL-00075";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"490698,0";"4980406,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.8820243";"44.9770345";"OK"
"ALESSANDRIA";"BOSCO MARENGO";"362";"01-00362";"AL-00076";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"475405,0";"4963604,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.6888846";"44.8254187";"OK"
"ALESSANDRIA";"CASSINE";"1312";"01-01312";"AL-00077";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE";"463145,0";"4955292,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.5344075";"44.7500666";"OK"
"ALESSANDRIA";"MORANO SUL PO";"553";"01-00553";"AL-00078";"Sversamenti incidentali su suolo e acque";"VERIFICA IN CORSO";"449115,0";"5001946,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.3524684";"45.1691588";"OK"
"ALESSANDRIA";"PONTESTURA";"58";"01-00058";"AL-00079";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"446338,0";"4996782,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.3176871";"45.1224715";"OK"
"ALESSANDRIA";"ALESSANDRIA";"1321";"01-01321";"AL-00081";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"469561,0";"4974140,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6143293";"44.9200377";"OK"
"ALESSANDRIA";"ACQUI TERME";"1337";"01-01337";"AL-00084";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"457575,0";"4947180,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4647176";"44.6767339";"OK"
"ALESSANDRIA";"SAREZZANO";"1366";"01-01366";"AL-00085";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE";"494599,0";"4968708,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.9316250";"44.8717690";"OK"
"ALESSANDRIA";"ALESSANDRIA";"1388";"01-01388";"AL-00087";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"466696,0";"4974514,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.5780053";"44.9232760";"OK"
"ALESSANDRIA";"ALESSANDRIA";"1481";"01-01481";"AL-00090";"Sversamenti incidentali su suolo e acque";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"467408,0";"4974787,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.5870092";"44.9257665";"OK"
"ALESSANDRIA";"QUATTORDIO";"1495";"01-01495";"AL-00092";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"452837,0";"4971851,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4026545";"44.8985209";"OK"
"ALESSANDRIA";"ALESSANDRIA";"1497";"01-01497";"AL-00093";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE";"467101,0";"4974670,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.5831267";"44.9246991";"OK"
"ALESSANDRIA";"ALESSANDRIA";"1501";"01-01501";"AL-00094";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"478657,0";"4973926,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7295857";"44.9184423";"OK"
"ALESSANDRIA";"ARQUATA SCRIVIA";"1505";"01-01505";"AL-00095";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE; MESSA IN SICUREZZA OPERATIVA";"490311,0";"4949171,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.8777123";"44.6958467";"OK"
"ALESSANDRIA";"BISTAGNO";"1506";"01-01506";"AL-00096";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"449761,0";"4947279,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.3661231";"44.6771205";"OK"
"ALESSANDRIA";"NOVI LIGURE";"1507";"01-01507";"AL-00097";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"484080,0";"4956101,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7988533";"44.7581214";"OK"
"ALESSANDRIA";"TORTONA";"1509";"01-01509";"AL-00098";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"490831,0";"4973588,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.8838350";"44.9156607";"OK"
"ALESSANDRIA";"ALESSANDRIA";"1512";"01-01512";"AL-00099";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"476422,0";"4972479,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7013362";"44.9053459";"OK"
"ALESSANDRIA";"OVADA";"1524";"01-01524";"AL-00100";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"472083,0";"4943290,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6479748";"44.6424262";"OK"
"ALESSANDRIA";"ALESSANDRIA";"1527";"01-01527";"AL-00101";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"480654,0";"4967569,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.7551302";"44.8612736";"OK"
"ALESSANDRIA";"ACQUI TERME";"1530";"01-01530";"AL-00102";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"455417,0";"4945786,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4376125";"44.6640543";"OK"
"ALESSANDRIA";"FELIZZANO";"1559";"01-01559";"AL-00108";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"454787,0";"4971889,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4273477";"44.8989895";"OK"
"ALESSANDRIA";"BELFORTE MONFERRATO";"1617";"01-01617";"AL-00109";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"473502,0";"4937691,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6661566";"44.5920757";"OK"
"ALESSANDRIA";"BELFORTE MONFERRATO";"1618";"01-01618";"AL-00110";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"473382,0";"4937765,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6646409";"44.5927374";"OK"
"ALESSANDRIA";"VIGUZZOLO";"1628";"01-01628";"AL-00111";"Incidenti a pipe line";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"495128,0";"4969546,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.9383139";"44.8793166";"OK"
"ALESSANDRIA";"CASALE MONFERRATO";"1632";"01-01632";"AL-00113";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"457027,0";"5000487,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4532723";"45.1565524";"OK"
"ALESSANDRIA";"ALESSANDRIA";"1712";"01-01712";"AL-00117";"Sversamenti incidentali su suolo e acque";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"470030,0";"4972332,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6203787";"44.9037822";"OK"
"ALESSANDRIA";"TORTONA";"1719";"01-01719";"AL-00118";"Sversamenti incidentali su suolo e acque";"BONIFICA E RIPRISTINO AMBIENTALE";"486171,0";"4967931,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.8249507";"44.8646607";"OK"
"ALESSANDRIA";"BOSCO MARENGO";"1725";"01-01725";"AL-00119";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"479913,0";"4963975,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.7458935";"44.8288996";"OK"
"ALESSANDRIA";"ALESSANDRIA";"1778";"01-01778";"AL-00122";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"470447,0";"4972501,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6256507";"44.9053209";"OK"
"ALESSANDRIA";"NOVI LIGURE";"1780";"01-01780";"AL-00123";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"487114,0";"4956308,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.8371820";"44.7600459";"OK"
"ALESSANDRIA";"TORTONA";"1800";"01-01800";"AL-00125";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"489268,0";"4971838,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.8640700";"44.8998852";"OK"
"ALESSANDRIA";"TORTONA";"1809";"01-01809";"AL-00126";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"488514,0";"4974233,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.8544656";"44.9214333";"OK"
"ALESSANDRIA";"ALESSANDRIA";"1815";"01-01815";"AL-00132";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"470022,0";"4973909,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6201839";"44.9179778";"OK"
"ALESSANDRIA";"CASTELLAZZO BORMIDA";"1818";"01-01818";"AL-00134";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"475188,0";"4964322,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6861046";"44.8318747";"OK"
"ALESSANDRIA";"ALESSANDRIA";"1823";"01-01823";"AL-00135";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE; BONIFICA E RIPRISTINO AMBIENTALE";"475284,0";"4970795,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.6870036";"44.8901480";"OK"
"ALESSANDRIA";"ARQUATA SCRIVIA";"1851";"01-01851";"AL-00137";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA OPERATIVA";"491199,0";"4949319,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.8889174";"44.6971905";"OK"
"ALESSANDRIA";"ACQUI TERME";"1874";"01-01874";"AL-00138";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"458063,0";"4945900,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4709794";"44.6652400";"OK"
"ALESSANDRIA";"QUATTORDIO";"1875";"01-01875";"AL-00139";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"452694,0";"4972003,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4008292";"44.8998797";"OK"
"ALESSANDRIA";"CASALE MONFERRATO";"1878";"01-01878";"AL-00140";"";"VERIFICA IN CORSO";"459757,0";"4998575,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4881576";"45.1395028";"OK"
"ALESSANDRIA";"ACQUI TERME";"1883";"01-01883";"AL-00141";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"461183,0";"4947951,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.5101801";"44.6838788";"OK"
"ALESSANDRIA";"OVIGLIO";"1955";"01-01955";"AL-00145";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"459967,0";"4967623,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4932902";"44.8608981";"OK"
"ALESSANDRIA";"ACQUI TERME";"1986";"01-01986";"AL-00149";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"458002,0";"4946256,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4701807";"44.6684412";"OK"
